,brand,model,partner_price,retail_price,category
17564,Cisco,AIR-AP3802I-EK910,9900.0,16500.0,Network
17565,Cisco,AIR-AP3802I-EK910C,9900.0,16500.0,Network
17566,Cisco,AIR-AP3802I-F-K9,990.0,1650.0,Network
17567,Cisco,AIR-AP3802I-F-K9C,990.0,1650.0,Network
17568,Cisco,AIR-AP3802I-G-K9,990.0,1650.0,Network
17569,Cisco,AIR-AP3802I-G-K9C,990.0,1650.0,Network
17570,Cisco,AIR-AP3802I-GK910,9900.0,16500.0,Network
17571,Cisco,AIR-AP3802I-GK910C,9900.0,16500.0,Network
17572,Cisco,AIR-AP3802I-H-K9,990.0,1650.0,Network
17573,Cisco,AIR-AP3802I-H-K9C,990.0,1650.0,Network
17574,Cisco,AIR-AP3802I-HK910,9900.0,16500.0,Network
17575,Cisco,AIR-AP3802I-HK910C,9900.0,16500.0,Network
17576,Cisco,AIR-AP3802I-I-K9,990.0,1650.0,Network
17577,Cisco,AIR-AP3802I-I-K9C,990.0,1650.0,Network
17578,Cisco,AIR-AP3802I-IK910,9900.0,16500.0,Network
17579,Cisco,AIR-AP3802I-IK910C,9900.0,16500.0,Network
17580,Cisco,AIR-AP3802I-K-K9,990.0,1650.0,Network
17581,Cisco,AIR-AP3802I-K-K9C,990.0,1650.0,Network
17582,Cisco,AIR-AP2802I-BK910,7770.0,12950.0,Network
17583,Cisco,AIR-AP1832I-Q-K9C,417.0,695.0,Network
17584,Cisco,AIR-AP1832I-S-K9,417.0,695.0,Network
17585,Cisco,AIR-AP3802I-D-K9C,990.0,1650.0,Network
17586,Cisco,AIR-AP3802P-S-K9,1050.0,1750.0,Network
17587,Cisco,AIR-AP3802P-ZK910C,10500.0,17500.0,Network
17588,Cisco,AIR-AP702I-UXK9,297.0,495.0,Network
17589,Cisco,AIR-AP702I-UXK910,2970.0,4950.0,Network
17590,Cisco,AIR-AP702W-UXK9,297.0,495.0,Network
17591,Cisco,AIR-AP702W-UXK910,2970.0,4950.0,Network
17592,Cisco,AIR-AS-4024-K9,8637.0,14395.0,Network
17593,Cisco,AIR-AP3802I-KK910,9900.0,16500.0,Network
17594,Cisco,AIR-AP3802E-T-K9C,1050.0,1750.0,Network
17595,Cisco,AIR-AP3802E-TK910C,10500.0,17500.0,Network
17596,Cisco,AIR-AP3802E-Z-K9,1050.0,1750.0,Network
17597,Cisco,AIR-AP3802E-Z-K9C,1050.0,1750.0,Network
17598,Cisco,AIR-AP3802I-A-K9,990.0,1650.0,Network
17599,Cisco,AIR-AP3802I-A-K9C,990.0,1650.0,Network
17600,Cisco,AIR-AP3802I-B-K9,990.0,1650.0,Network
17601,Cisco,AIR-AP3802I-B-K9C,990.0,1650.0,Network
17602,Cisco,AIR-AP3802I-BK910,9900.0,16500.0,Network
17603,Cisco,AIR-AP3802I-BK910C,9900.0,16500.0,Network
17604,Cisco,AIR-AP3802I-C-K9,990.0,1650.0,Network
17605,Cisco,AIR-AP3802I-C-K9C,990.0,1650.0,Network
17606,Cisco,AIR-AP3802I-CK910,9900.0,16500.0,Network
17607,Cisco,AIR-AP3802I-CK910C,9900.0,16500.0,Network
17608,Cisco,AIR-AP3802I-D-K9,990.0,1650.0,Network
17609,Cisco,AIR-AP1852E-N-K9,657.0,1095.0,Network
17610,Cisco,AIR-AP1852E-N-K9C,657.0,1095.0,Network
17611,Cisco,AIR-AP1852E-Q-K9,657.0,1095.0,Network
17612,Cisco,AIR-AP1852E-Q-K9C,657.0,1095.0,Network
17613,Cisco,AIR-AP1852E-S-K9,657.0,1095.0,Network
17614,Cisco,AIR-AP1852E-S-K9C,657.0,1095.0,Network
17615,Cisco,AIR-AP1852E-T-K9,657.0,1095.0,Network
17616,Cisco,AIR-AP1852E-T-K9C,657.0,1095.0,Network
17617,Cisco,AIR-AP1852E-Z-K9,657.0,1095.0,Network
17618,Cisco,AIR-AP1852E-Z-K9C,657.0,1095.0,Network
17619,Cisco,AIR-AP1832I-Q-K9,417.0,695.0,Network
17620,Cisco,AIR-AP1815I-A-K9,297.0,495.0,Network
17621,Cisco,AIR-AP1815I-A-K9C,297.0,495.0,Network
17622,Cisco,AIR-AP1815I-B-K9,297.0,495.0,Network
17623,Cisco,AIR-AP1815I-B-K9C,297.0,495.0,Network
17624,Cisco,AIR-AP1815I-E-K9,297.0,495.0,Network
17625,Cisco,AIR-AP1815I-E-K9C,297.0,495.0,Network
17626,Cisco,AIR-AP1815I-H-K9,297.0,495.0,Network
17627,Cisco,AIR-AP1815I-I-K9,297.0,495.0,Network
17628,Cisco,AIR-AP1815I-I-K9C,297.0,495.0,Network
17629,Cisco,AIR-AP1815I-N-K9,297.0,495.0,Network
17630,Cisco,AIR-AP1815I-N-K9C,297.0,495.0,Network
17631,Cisco,AIR-AP1815I-S-K9,297.0,495.0,Network
17632,Cisco,AIR-AP1852E-K-K9C,657.0,1095.0,Network
17633,Cisco,AIR-AP1832I-S-K9C,417.0,695.0,Network
17634,Cisco,AIR-AP1832I-T-K9,417.0,695.0,Network
17635,Cisco,AIR-AP1832I-T-K9C,417.0,695.0,Network
17636,Cisco,AIR-AP1832I-Z-K9,417.0,695.0,Network
17637,Cisco,AIR-AP1832I-Z-K9C,417.0,695.0,Network
17638,Cisco,AIR-AP1852E-A-K9,657.0,1095.0,Network
17639,Cisco,AIR-AP1852E-A-K9C,657.0,1095.0,Network
17640,Cisco,AIR-AP1852E-B-K9,657.0,1095.0,Network
17641,Cisco,AIR-AP1852E-B-K9C,657.0,1095.0,Network
17642,Cisco,AIR-AP1852E-C-K9,657.0,1095.0,Network
17643,Cisco,AIR-AP1852E-C-K9C,657.0,1095.0,Network
17644,Cisco,AIR-AP1852E-D-K9,657.0,1095.0,Network
17645,Cisco,AIR-AP1852E-D-K9C,657.0,1095.0,Network
17646,Cisco,AIR-AP1852E-E-K9,657.0,1095.0,Network
17647,Cisco,AIR-AP1852E-E-K9C,657.0,1095.0,Network
17648,Cisco,AIR-AP1852E-EK910,6570.0,10950.0,Network
17649,Cisco,AIR-AP1852E-F-K9,657.0,1095.0,Network
17650,Cisco,AIR-AP1852E-F-K9C,657.0,1095.0,Network
17651,Cisco,AIR-AP1852E-H-K9,657.0,1095.0,Network
17652,Cisco,AIR-AP1852E-H-K9C,657.0,1095.0,Network
17653,Cisco,AIR-AP1852E-I-K9,657.0,1095.0,Network
17654,Cisco,AIR-AP1852E-I-K9C,657.0,1095.0,Network
17655,Cisco,AIR-AP1852E-K-K9,657.0,1095.0,Network
17656,Cisco,AIR-AP3802P-QK910C,10500.0,17500.0,Network
17657,Cisco,AIR-AP3802E-I-K9,1050.0,1750.0,Network
17658,Cisco,AIR-AP3802E-H-K9C,1050.0,1750.0,Network
17659,Cisco,AIR-AP3802E-H-K9,1050.0,1750.0,Network
17660,Cisco,AIR-AP3802E-G-K9C,1050.0,1750.0,Network
17661,Cisco,AIR-AP3802E-G-K9,1050.0,1750.0,Network
17662,Cisco,AIR-AP3802E-FK910,10500.0,17500.0,Network
17663,Cisco,AIR-AP2802I-C-K9,777.0,1295.0,Network
17664,Cisco,AIR-AP2802I-C-K9C,777.0,1295.0,Network
17665,Cisco,AIR-AP2802I-D-K9,777.0,1295.0,Network
17666,Cisco,AIR-AP2802I-D-K9C,777.0,1295.0,Network
17667,Cisco,AIR-AP2802I-E-K9,777.0,1295.0,Network
17668,Cisco,AIR-AP2802I-E-K9C,777.0,1295.0,Network
17669,Cisco,AIR-AP2802I-EK910,7770.0,12950.0,Network
17670,Cisco,AIR-AP2802I-EK910C,7770.0,12950.0,Network
17671,Cisco,AIR-AP2802I-F-K9,777.0,1295.0,Network
17672,Cisco,AIR-AP2802I-F-K9C,777.0,1295.0,Network
17673,Cisco,AIR-AP2802I-G-K9,777.0,1295.0,Network
17674,Cisco,AIR-AP2802I-G-K9C,777.0,1295.0,Network
17675,Cisco,AIR-AP2802I-H-K9,777.0,1295.0,Network
17676,Cisco,AIR-AP2802I-H-K9C,777.0,1295.0,Network
17677,Cisco,AIR-AP2802I-I-K9,777.0,1295.0,Network
17678,Cisco,AIR-AP2802I-I-K9C,777.0,1295.0,Network
17679,Cisco,AIR-AP2802I-K-K9,777.0,1295.0,Network
17680,Cisco,AIR-AP3802E-I-K9C,1050.0,1750.0,Network
17681,Cisco,AIR-AP3802E-CK910,10500.0,17500.0,Network
17682,Cisco,AIR-AP3802E-CK910C,10500.0,17500.0,Network
17683,Cisco,AIR-AP3802E-D-K9,1050.0,1750.0,Network
17684,Cisco,AIR-AP3802E-D-K9C,1050.0,1750.0,Network
17685,Cisco,AIR-AP3802E-DK910,10500.0,17500.0,Network
17686,Cisco,AIR-AP3802E-DK910C,10500.0,17500.0,Network
17687,Cisco,AIR-AP3802E-E-K9,1050.0,1750.0,Network
17688,Cisco,AIR-AP3802E-E-K9C,1050.0,1750.0,Network
17689,Cisco,AIR-AP3802E-EK910,10500.0,17500.0,Network
17690,Cisco,AIR-AP3802E-EK910C,10500.0,17500.0,Network
17691,Cisco,AIR-AP3802E-F-K9,1050.0,1750.0,Network
17692,Cisco,AIR-AP3802E-F-K9C,1050.0,1750.0,Network
17693,Cisco,AIR-AP3802E-Q-K9,1050.0,1750.0,Network
17694,Cisco,AIR-AP3802E-Q-K9C,1050.0,1750.0,Network
17695,Cisco,AIR-AP3802E-N-K9C,1050.0,1750.0,Network
17696,Cisco,AIR-AP3802E-N-K9,1050.0,1750.0,Network
17697,Cisco,AIR-AP3802E-S-K9,1050.0,1750.0,Network
17698,Cisco,AIR-AP3802E-S-K9C,1050.0,1750.0,Network
17699,Cisco,AIR-AP3802E-SK910C,10500.0,17500.0,Network
17700,Cisco,AIR-AP3702I-UXK9C,897.0,1495.0,Network
17701,Cisco,AIR-AP2802I-BK910C,7770.0,12950.0,Network
17702,Cisco,AIR-AP3802E-K-K9C,1050.0,1750.0,Network
17703,Cisco,AIR-AP3802E-K-K9,1050.0,1750.0,Network
17704,Cisco,AIR-AP3802I-Q-K9C,990.0,1650.0,Network
17705,Cisco,AIR-AP3802I-QK910,9900.0,16500.0,Network
17706,Cisco,AIR-AP3802I-QK910C,9900.0,16500.0,Network
17707,Cisco,AIR-AP3802I-S-K9,990.0,1650.0,Network
17708,Cisco,AIR-AP3802I-S-K9C,990.0,1650.0,Network
17709,Cisco,AIR-AP3802I-SK910,9900.0,16500.0,Network
17710,Cisco,AIR-AP3802I-SK910C,9900.0,16500.0,Network
17711,Cisco,AIR-AP3802I-T-K9,990.0,1650.0,Network
17712,Cisco,AIR-AP3802I-T-K9C,990.0,1650.0,Network
17713,Cisco,AIR-AP3802I-TK910,9900.0,16500.0,Network
17714,Cisco,AIR-AP3802I-TK910C,9900.0,16500.0,Network
17715,Cisco,AIR-AP3802I-Z-K9,990.0,1650.0,Network
17716,Cisco,AIR-AP3802I-Z-K9C,990.0,1650.0,Network
17717,Cisco,AIR-AP3802I-ZK910,9900.0,16500.0,Network
17718,Cisco,AIR-AP3802P-A-K9C,1050.0,1750.0,Network
17719,Cisco,AIR-AP3802P-I-K9,1050.0,1750.0,Network
17720,Cisco,AIR-AP3802P-I-K9C,1050.0,1750.0,Network
17721,Cisco,AIR-AP3802P-IK910,10500.0,17500.0,Network
17722,Cisco,AIR-AP3802P-IK910C,10500.0,17500.0,Network
17723,Cisco,AIR-AP3802P-KK910C,10500.0,17500.0,Network
17724,Cisco,AIR-AP3802P-N-K9,1050.0,1750.0,Network
17725,Cisco,AIR-AP3802P-NK910C,10500.0,17500.0,Network
17726,Cisco,AIR-AP3802P-Q-K9,1050.0,1750.0,Network
17727,Cisco,AIR-AP3802I-Q-K9,990.0,1650.0,Network
17728,Cisco,AIR-AP2802I-K-K9C,777.0,1295.0,Network
17729,Cisco,AIR-AP2802I-N-K9,777.0,1295.0,Network
17730,Cisco,AIR-AP2802I-N-K9C,777.0,1295.0,Network
17731,Cisco,AIR-AP2802I-Q-K9,777.0,1295.0,Network
17732,Cisco,AIR-AP2802I-Q-K9C,777.0,1295.0,Network
17733,Cisco,AIR-AP2802I-S-K9,777.0,1295.0,Network
17734,Cisco,AIR-AP2802I-S-K9C,777.0,1295.0,Network
17735,Cisco,AIR-AP2802I-T-K9,777.0,1295.0,Network
17736,Cisco,AIR-AP2802I-T-K9C,777.0,1295.0,Network
17737,Cisco,AIR-AP2802I-Z-K9,777.0,1295.0,Network
17738,Cisco,AIR-AP2802I-Z-K9C,777.0,1295.0,Network
17739,Cisco,AIR-AP3702E-Q-WLC,1974.0,3290.0,Network
17740,Cisco,AIR-AP3702E-UXK9,957.0,1595.0,Network
17741,Cisco,AIR-AP3702E-UXK910,9570.0,15950.0,Network
17742,Cisco,AIR-AP3702E-UXK9C,957.0,1595.0,Network
17743,Cisco,AIR-AP3702I-Q-WLC,1854.0,3090.0,Network
17744,Cisco,AIR-AP3702I-UXK9,897.0,1495.0,Network
17745,Cisco,AIR-AP3702I-UXK910,8970.0,14950.0,Network
17746,Cisco,AIR-AP3802E-T-K9,1050.0,1750.0,Network
17747,Cisco,AIR-AP3802I-N-K9,990.0,1650.0,Network
17748,Cisco,AIR-AP3802I-N-K9C,990.0,1650.0,Network
17749,Cisco,AIR-AP3802I-NK910,9900.0,16500.0,Network
17750,Cisco,AIR-AP3802I-NK910C,9900.0,16500.0,Network
17751,Cisco,AXSM-8-622-XG-RF,21600.0,36000.0,Network
17816,Cisco,CVP-AD-TEST24=,2397.0,3995.0,Appliance
17818,Cisco,CVP-8XRED-MKTPRC,39.0,65.0,Appliance
17819,Cisco,CVP-8XPT-MKTPRC,153.0,255.0,Appliance
17820,Cisco,CVP-8X-REDPT,112.8,188.0,Appliance
17841,Cisco,CTS-C90-K9,22240.4,42770.0,Network
17875,Cisco,ASA558020-4GEK9-RF,19798.2,32997.0,Network
17877,Cisco,ASA5580-PWR-AC-RF,900.0,1500.0,Power
17886,Cisco,CUMC-BB-CAL-V3=,30.0,50.0,Appliance
17894,Cisco,CTS-CTRL-DV10CRDL,89.4,149.0,Network
17895,Cisco,CTS-CTRL-DV12-A-RF,1260.0,2100.0,Network
17896,Cisco,CTS-CTRL-DV12UPGKT,1800.0,3000.0,Network
17897,Cisco,CTS-CTRL-DV8-RF,931.2,1552.0,Network
17898,Cisco,CTS-CTRL-DV8=,1552.2,2587.0,Network
17899,Cisco,CTS-CTRL-DVC8,1345.24,2587.0,Network
17900,Cisco,CTS-CTRL-DVC8-RF,931.2,1552.0,Network
17901,Cisco,CTS-CTRL-DVX-10,780.0,1500.0,Appliance
17916,Cisco,CTX-XD5ET-1K,148.42,362.0,Network
17917,Cisco,CTS-CTRL-DV10++,780.0,1500.0,Network
17921,Cisco,CTS-C90CODEC-K9=,22240.4,42770.0,Network
17922,Cisco,CTS-C90CODEC=,22240.4,42770.0,Network
17923,Cisco,CTS-CAB-AV-EXP=,240.0,400.0,Network
17924,Cisco,CTS-CAB-HDMI-DVID=,29.4,49.0,Network
17925,Cisco,CTS-CAB-HDMI-HDMI=,100.8,168.0,Network
17926,Cisco,CTS-CAB-VGA-A=,300.0,500.0,Network
17927,Cisco,CTS-CABL-DVIA-VGA=,96.0,160.0,Network
17928,Cisco,CTS-CABL-RJ45-10=,42.0,70.0,Network
17929,Cisco,CTS-CABL-RJ45-3=,12.0,20.0,Network
17930,Cisco,CTS-CABL-RJ45-6=,18.0,30.0,Network
17931,Cisco,CTS-CABL-VGA-2=,90.0,150.0,Network
17932,Cisco,CTS-CABLE-LDSPKR=,15.0,25.0,Network
17933,Cisco,CTS-CAM-P60,5340.0,8900.0,Network
17934,Cisco,CTS-CAM-P60=,5340.0,8900.0,Network
17935,Cisco,CTS-CAM-TOOL-G2=,265.2,442.0,Network
17936,Cisco,CTS-CAM-TOOL=,456.0,760.0,Network
17937,Cisco,CTS-CAM60-BRKT,130.0,250.0,Network
17938,Cisco,CTS-CODEC-PRIG2-RF,10878.0,18130.0,Network
17939,Cisco,CTS-CODEC-PRIM-RF,5360.4,8934.0,Network
17940,Cisco,CTS-CODEC-S-PWR=,111.0,185.0,Network
17942,Cisco,CTS-SX80-RACKEARS=,15.6,30.0,Network
17943,Cisco,CTS-SX80-K9,10740.0,17900.0,Network
17944,Cisco,CTS-SX80-IPST60-K9,18300.0,30500.0,Network
17945,Cisco,CTS-SX80-IP60-K9,14940.0,24900.0,Network
17946,Cisco,CTS-SX80-IP40-K9,13140.0,21900.0,Network
17947,Cisco,CTS-SX80-FEET=,15.6,30.0,Network
17948,Cisco,CTS-SX20N-P40-K9,5940.0,9900.0,Network
17949,Cisco,CTS-SX20N-12X-K9,7140.0,11900.0,Network
17950,Cisco,CTS-SX20-QS-WMK=,299.4,499.0,Network
17951,Cisco,CTS-SX20-QS-WMK,299.4,499.0,Network
17952,Cisco,CTS-SX10N-K9,2394.0,3990.0,Network
17953,Cisco,CTS-SX10-K9-RF,1675.8,2793.0,Network
17954,Cisco,CTS-ST-INT-PLATE=,52.0,100.0,Network
17955,Cisco,CTS-ST-ARRAY60=,2394.0,3990.0,Network
17956,Cisco,CTS-ST-ARR60-WMK=,31.2,60.0,Network
17957,Cisco,CTS-SPKER-TRACK60,9540.0,15900.0,Network
17958,Cisco,CTS-RMT-TRC6=,35.4,59.0,Network
17959,Cisco,CTS-RMT-TRC5=,210.6,405.0,Network
17960,Cisco,CTS-RMT-TRC5-RF,145.8,243.0,Network
17961,Cisco,CTS-QSC20-K9-RF,4313.4,7189.0,Network
17962,Cisco,CTS-PWR-PDU=,1200.0,2000.0,Network
17963,Cisco,CTS-PWR-LT-LED=,210.0,350.0,Network
17964,Cisco,CTS-PWR-INJ=,150.0,250.0,Network
17980,Cisco,CTS-SX80CODEC=,10740.0,17900.0,Network
17989,Cisco,CTS-TX9200,203400.0,339000.0,Network
17990,Cisco,CTS-TX9000-SPKR=,60.0,100.0,Network
17991,Cisco,CTS-TX9000-RF,125580.0,209300.0,Network
17992,Cisco,CTS-TX9000-LEDPK=,1560.0,2600.0,Network
17993,Cisco,CTS-TX9000-BZL=,2580.0,4300.0,Network
17994,Cisco,CTS-TX9000,179400.0,299000.0,Network
17995,Cisco,CTS-TX1310-SKRCOV=,1647.0,2745.0,Network
17996,Cisco,CTS-TX1310-LTFX=,1560.0,2600.0,Network
17997,Cisco,CTS-TX1310-LGTSTR=,9882.0,16470.0,Network
17998,Cisco,CTS-TX1310-65,50940.0,84900.0,Network
17999,Cisco,CTS-T3-WLPNLCASSY=,14661.92,28196.0,Network
18000,Cisco,CTS-T3-WLPNLASSY=,18377.32,35341.0,Network
18001,Cisco,CTS-T3-TBLTOP-R=,8450.0,16250.0,Network
18002,Cisco,CTS-T3-TBLTOP-L=,8450.0,16250.0,Network
18003,Cisco,CTS-T3-TBLTOP-C=,8450.0,16250.0,Network
18004,Cisco,CTS-T3-PRFLASSY=,2704.0,5200.0,Network
18005,Cisco,CTS-T3-GLSWLACC=,1690.0,3250.0,Network
18006,Cisco,CTS-T3-GLBLUWL=,2400.0,4000.0,Network
18007,Cisco,CTS-T3-DRCLMASSY=,507.0,975.0,Network
18008,Cisco,CTS-T3-CVRPRASSY=,202.8,390.0,Network
18009,Cisco,CTS-T3-CVRPMRASSY=,338.0,650.0,Network
18010,Cisco,CTS-T3-CVRPMLASSY=,338.0,650.0,Network
18011,Cisco,CTS-T3-CVRPLTASSY=,845.0,1625.0,Network
18012,Cisco,CTS-TX9200-RF,142380.0,237300.0,Network
18013,Cisco,CTS-PWR-AIR-INJ5=,51.48,99.0,Power
18014,Cisco,CTS-PRJTR-GEN2-RF,1447.8,2413.0,Network
18015,Cisco,CTS-PRJTR-GEN1-RF,770.4,1284.0,Network
18016,Cisco,CTS-POE-INJ,51.48,99.0,Power
18017,Cisco,CTS-PHD1080PKIT-RF,3204.24,6162.0,Network
18018,Cisco,CTS-PHD1080P12XS2=,5340.4,10270.0,Network
18019,Cisco,CTS-PHD1080P12XS2,3380.0,6500.0,Network
18020,Cisco,CTS-PHD-USB-1PAC,269.88,519.0,Network
18021,Cisco,CTS-PHD-USB,2594.8,4990.0,Network
18022,Cisco,CTS-PHD-S-RF,2981.16,5733.0,Network
18023,Cisco,CTS-PHD-CAM-USB=,269.88,519.0,Network
18024,Cisco,CTS-PHD-CAM-USB-RF,188.76,363.0,Network
18025,Cisco,CTS-T3-2CHRS=,8190.0,15750.0,Network
18026,Cisco,CTS-TX9K-LTRF-PNL=,11400.0,19000.0,Network
18027,Cisco,CTS-TX9K-LTRF,15000.0,25000.0,Network
18028,Cisco,CTS-TX9K-FSWM-KIT=,1822.2,3037.0,Network
18029,Cisco,CTS-TX9K-FRT-PNLS=,9600.0,16000.0,Network
18030,Cisco,CTS-TX9K-DATADISP=,3420.0,5700.0,Network
18031,Cisco,CTS-TX9K-CBLRUN=,1020.0,1700.0,Network
18032,Cisco,CTS-TX9K-CAMCLSTR=,11400.0,19000.0,Network
18033,Cisco,CTS-TX9K-CAM-PWR=,60.0,100.0,Network
18034,Cisco,CTS-TX9K-CAM-HS=,60.0,100.0,Network
18035,Cisco,CTS-TX9200-UPG,26400.0,44000.0,Network
18036,Cisco,CVP-4X-M500-PT,384.0,640.0,Appliance
18037,Cisco,CVPN3020ENRBUNK9RF,2068.2,3447.0,Network
18038,Cisco,CVPN3015-NR-BUN-RF,2586.0,4310.0,Network
18039,Cisco,CVPN3005E/FEBUN-RF,619.8,1033.0,Network
18040,Cisco,CVPN30028EBUNK9-RF,247.2,412.0,Network
18041,Cisco,CVPN3002-BUN-K9-RF,205.8,343.0,Network
18042,Cisco,CVPN3000-SEP-RF,2482.8,4138.0,Appliance
18043,Cisco,CVPN3000-PWR-RF,517.2,862.0,Power
18044,Cisco,CVPN-CLIENT-K9=,30.0,50.0,Network
18045,Cisco,CVP-UE-6X-U-RED,45.0,75.0,Appliance
18046,Cisco,CVP-UE-6X-U-PT,195.0,325.0,Appliance
18047,Cisco,CVP-STU70-UE60-UP=,1650.0,2750.0,Appliance
18057,Cisco,CVP-8X-PTS,450.0,750.0,Appliance
18060,Cisco,CVPN3020ERDBUNK9RF,3102.6,5171.0,Network
18069,Cisco,CVR-WAVE-PS,15.0,25.0,Network
18070,Cisco,CVR-WAVE-IOM,15.0,25.0,Network
18071,Cisco,CVR-WAVE-DSK,15.0,25.0,Network
18072,Cisco,CVR-QSFP-SFP10G=,210.0,350.0,Network
18073,Cisco,CVR-QSFP-SFP10G,210.0,350.0,Network
18074,Cisco,CVR-CFP2-CPAK4=,900.0,1500.0,Network
18075,Cisco,CVR-CFP2-CPAK10=,900.0,1500.0,Network
18076,Cisco,CVR-CFP-4SFP10G-RF,360.0,600.0,Network
18077,Cisco,CVR-4000DC-TERM=,60.0,100.0,Network
18078,Cisco,CVPN7600FIPS/KIT=,180.0,300.0,Network
18079,Cisco,CVPN3060ENRBUNK9RF,7189.8,11983.0,Network
18080,Cisco,CVPN3060-REDBUN-RF,7241.4,12069.0,Network
18081,Cisco,CVPN3060-NR-BUN-RF,7189.8,11983.0,Network
18082,Cisco,CVPN3030-REDBUN-RF,5171.4,8619.0,Network
18083,Cisco,CVPN3030-NR-BUN-RF,4137.0,6895.0,Network
18089,Cisco,CTS-ATP-TX9200,95598.0,159330.0,Network
18090,Cisco,CTS-C40-K9-RF,6577.48,12649.0,Network
18091,Cisco,CTS-C40CODEC-K9-RF,5637.84,10842.0,Network
18092,Cisco,CTS-C60CODEC-K9-RF,11957.4,19929.0,Network
18093,Cisco,CTS-C90-BRKT=,141.96,273.0,Network
18095,Cisco,CVP-8X-M500-REDPT,96.0,160.0,Appliance
18096,Cisco,CVP-8X-M500-PT,384.0,640.0,Appliance
18097,Cisco,CVP-8X-FEAT-U-RED,45.0,75.0,Appliance
18098,Cisco,CVP-8X-FEAT-U-PT,195.0,325.0,Appliance
18100,Cisco,CVP-4X7X-ODNS-PORT,18.6,31.0,Appliance
18101,Cisco,CVP-4X7X-OD-SVRSIP,180.0,300.0,Appliance
18102,Cisco,CVP-4X7X-OD-SVRLIC,1500.0,2500.0,Appliance
18103,Cisco,CVP-4X7X-OD-PORT,23.4,39.0,Appliance
18104,Cisco,CVP-4X-REDPTS,112.8,188.0,Appliance
18105,Cisco,CVP-4X-PTS,450.0,750.0,Appliance
18106,Cisco,CVP-4X-M500-REDPT,96.0,160.0,Appliance
18107,Cisco,CVC-TCS-C220-K9,30000.0,50000.0,Server
18114,Cisco,CTS-ATP-500-32,7410.0,12350.0,Network
18115,Cisco,CTS-ATP-EX60-K9,2783.4,4639.0,Network
18116,Cisco,CTS-ATP-EX90-K9,3993.6,6656.0,Network
18117,Cisco,CTS-ATP-INTPC40-K9,5607.6,9346.0,Network
18118,Cisco,CTS-ATP-INTPC60-K9,10851.6,18086.0,Network
18119,Cisco,CTS-ATP-PHD12XS,2017.2,3362.0,Network
18120,Cisco,CTS-ATP-TX1310-65,26400.0,44000.0,Network
18121,Cisco,CTS-ATP-TX9000,84318.0,140530.0,Network
18122,Cisco,CVG-SD-32G-S,97.2,162.0,Storage
18123,Cisco,CVG-PSU1-770W=,419.4,699.0,Power
18124,Cisco,CVG-PSU1-770W,419.4,699.0,Power
18125,Cisco,CVG-MRAID12G-1GB,730.2,1217.0,Network
18126,Cisco,CVG-MRAID12G,730.2,1217.0,Network
18127,Cisco,CVG-MR-1X081RU-A,316.8,528.0,Storage
18128,Cisco,CVG-HDD300GI2F105,729.6,1216.0,Storage
18129,Cisco,CVG-CPU-E52630D,1269.6,2116.0,Appliance
18130,Cisco,CVG-APLNC-K9=,10199.4,16999.0,Network
18131,Cisco,ASR-9000V-DC-A=,15000.0,25000.0,Network
18132,Cisco,ASR-9000V-DC-A-RF,9000.0,15000.0,Network
18133,Cisco,ASR-9000V-DC-E=,15000.0,25000.0,Network
18134,Cisco,ASR-9000V-FAN,120.0,200.0,Network
18135,Cisco,ASR-9000V-FAN=,120.0,200.0,Network
18136,Cisco,ASR-9000V-DC-A,15000.0,25000.0,Network
18137,Cisco,ASR-9000V-CON-CBL=,9.0,15.0,Network
18138,Cisco,ASR-9000V-AC=,15000.0,25000.0,Network
18139,Cisco,ASR-9000V-AC-RF,9000.0,15000.0,Network
18140,Cisco,ASR-9000V-AC,15000.0,25000.0,Network
18142,Cisco,ASR-9000V-FE-AC=,10500.0,17500.0,Network
18143,Cisco,ASR-9000V-FE-DC=,10500.0,17500.0,Network
18144,Cisco,ASR-9001,32160.0,53600.0,Network
18150,Cisco,ASA5585-S10-K9-RF,10798.2,17997.0,Network
18151,Cisco,ASA5585-S10F10-K8,32997.0,54995.0,Network
18152,Cisco,ASA5585-S10F10-K9,32997.0,54995.0,Network
18153,Cisco,ASA5585-S10F10XK8,44997.0,74995.0,Network
18154,Cisco,ASR-9000V-24-A=,15000.0,25000.0,Network
18157,Cisco,ASA5585-S60-2A-K9,134997.0,224995.0,Network
18158,Cisco,ASA5585-S60-2D-K9,139797.0,232995.0,Network
18159,Cisco,ASA5585-S602AK9-RF,80998.2,134997.0,Network
18160,Cisco,ASA5585-S60F60-K8,161997.0,269995.0,Network
18161,Cisco,ASA5585-S60F60-K9,161997.0,269995.0,Network
18164,Cisco,ASA5585-SEPTUM,60.0,100.0,Network
18165,Cisco,ASA5585-SEPTUM=,60.0,100.0,Network
18166,Cisco,ASA5585NM4-10GE-RF,10800.0,18000.0,Network
18167,Cisco,ASA5585S10P10K8-RF,19798.2,32997.0,Network
18168,Cisco,ASA5585S10P10K9-RF,19798.2,32997.0,Network
18170,Cisco,ASA5585S20P20K9-RF,34198.2,56997.0,Network
18171,Cisco,ASA5585S20P20XK9RF,41398.2,68997.0,Network
18173,Cisco,ASA5585S40P40K9-RF,70198.2,116997.0,Network
18176,Cisco,ASA5585S60P60K9-RF,107998.2,179997.0,Network
18177,Cisco,ASR-9000V-24-A,15000.0,25000.0,Network
